2024-01-24 11:00:24,715 INFO    StreamThr :2841164 [internal.py:wandb_internal():86] W&B internal server running at pid: 2841164, started at: 2024-01-24 11:00:24.714767
2024-01-24 11:00:25,710 DEBUG   HandlerThread:2841164 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-14-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-01-24T03:00:25.691215', 'startedAt': '2024-01-24T03:00:24.711631', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'git@github.com:Wang-Jian-An/CustomizedAutoML.git', 'commit': '3a11732e3f63fd2a75aaf837645e95231ffcb079'}, 'email': 'facebook0983481181@gmail.com', 'root': '/home/wang-jian-an/project-and-jobs/CustomizedAutoML', 'host': 'wangjianan-HP-Z4-G4-Workstation', 'username': 'wang-jian-an', 'executable': '/home/wang-jian-an/venv-python310/bin/python3', 'cpu_count': 10, 'cpu_count_logical': 20, 'cpu_freq': {'current': 4299.99975, 'min': 1200.0, 'max': 4560.0}, 'cpu_freq_per_core': [{'current': 4300.004, 'min': 1200.0, 'max': 4500.0}, {'current': 4300.007, 'min': 1200.0, 'max': 4500.0}, {'current': 4299.993, 'min': 1200.0, 'max': 4600.0}, {'current': 4300.005, 'min': 1200.0, 'max': 4500.0}, {'current': 4300.004, 'min': 1200.0, 'max': 4500.0}, {'current': 4300.003, 'min': 1200.0, 'max': 4500.0}, {'current': 4300.01, 'min': 1200.0, 'max': 4700.0}, {'current': 4299.991, 'min': 1200.0, 'max': 4500.0}, {'current': 4300.002, 'min': 1200.0, 'max': 4700.0}, {'current': 4299.996, 'min': 1200.0, 'max': 4600.0}, {'current': 4299.996, 'min': 1200.0, 'max': 4500.0}, {'current': 4300.005, 'min': 1200.0, 'max': 4500.0}, {'current': 4299.99, 'min': 1200.0, 'max': 4600.0}, {'current': 4299.999, 'min': 1200.0, 'max': 4500.0}, {'current': 4299.99, 'min': 1200.0, 'max': 4500.0}, {'current': 4299.988, 'min': 1200.0, 'max': 4500.0}, {'current': 4300.011, 'min': 1200.0, 'max': 4700.0}, {'current': 4300.001, 'min': 1200.0, 'max': 4500.0}, {'current': 4300.006, 'min': 1200.0, 'max': 4700.0}, {'current': 4300.008, 'min': 1200.0, 'max': 4600.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 371.81744384765625}}, 'memory': {'total': 62.583858489990234}}
2024-01-24 11:00:25,710 INFO    HandlerThread:2841164 [system_monitor.py:probe():224] Finished collecting system info
2024-01-24 11:00:25,710 INFO    HandlerThread:2841164 [system_monitor.py:probe():227] Publishing system info
2024-01-24 11:00:25,710 INFO    HandlerThread:2841164 [system_monitor.py:probe():229] Finished publishing system info
2024-01-24 11:00:25,718 INFO    SystemMonitor:2841164 [interfaces.py:start():190] Started network monitoring
2024-01-24 11:00:25,720 DEBUG   SenderThread:2841164 [sender.py:send():382] send: files
2024-01-24 11:00:25,720 INFO    SenderThread:2841164 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-24 11:00:25,731 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: python_packages
2024-01-24 11:00:25,731 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: python_packages
2024-01-24 11:00:25,733 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:00:25,733 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:00:25,742 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:00:26,036 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-24 11:00:26,044 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: partial_history
2024-01-24 11:00:26,067 DEBUG   SenderThread:2841164 [sender.py:send():382] send: telemetry
2024-01-24 11:00:26,067 DEBUG   SenderThread:2841164 [sender.py:send():382] send: config
2024-01-24 11:00:26,067 DEBUG   SenderThread:2841164 [sender.py:send():382] send: config
2024-01-24 11:00:26,067 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: log_artifact
2024-01-24 11:00:26,281 INFO    Thread-30 :2841164 [dir_watcher.py:_on_file_created():271] file/dir created: /home/wang-jian-an/project-and-jobs/CustomizedAutoML/wandb/run-20240124_110024-nbombihl/files/requirements.txt
2024-01-24 11:00:26,281 INFO    Thread-30 :2841164 [dir_watcher.py:_on_file_created():271] file/dir created: /home/wang-jian-an/project-and-jobs/CustomizedAutoML/wandb/run-20240124_110024-nbombihl/files/wandb-metadata.json
2024-01-24 11:00:26,281 INFO    Thread-30 :2841164 [dir_watcher.py:_on_file_created():271] file/dir created: /home/wang-jian-an/project-and-jobs/CustomizedAutoML/wandb/run-20240124_110024-nbombihl/files/media/table/class_proportions_0_8cdc31265e8e3df70ff7.table.json
2024-01-24 11:00:26,281 INFO    Thread-30 :2841164 [dir_watcher.py:_on_file_created():271] file/dir created: /home/wang-jian-an/project-and-jobs/CustomizedAutoML/wandb/run-20240124_110024-nbombihl/files/media
2024-01-24 11:00:26,282 INFO    Thread-30 :2841164 [dir_watcher.py:_on_file_created():271] file/dir created: /home/wang-jian-an/project-and-jobs/CustomizedAutoML/wandb/run-20240124_110024-nbombihl/files/media/table
2024-01-24 11:00:26,519 INFO    wandb-upload_0:2841164 [upload_job.py:push():131] Uploaded file /tmp/tmpz_0vjfl2wandb/6wsz49zd-wandb-metadata.json
2024-01-24 11:00:26,826 INFO    wandb-upload_1:2841164 [upload_job.py:push():131] Uploaded file /tmp/tmpz_0vjfl2wandb/016vffmg-media/table/class_proportions_0_8cdc31265e8e3df70ff7.table.json
2024-01-24 11:00:26,850 INFO    SenderThread:2841164 [sender.py:send_request_log_artifact():1470] logged artifact run-nbombihl-class_proportions - {'id': 'QXJ0aWZhY3Q6NzAxMDk3ODgx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMzIwMzMyOA==', 'latestArtifact': None}}
2024-01-24 11:00:26,850 DEBUG   SenderThread:2841164 [sender.py:send():382] send: files
2024-01-24 11:00:26,850 INFO    SenderThread:2841164 [sender.py:_save_file():1403] saving file media/table/class_proportions_0_8cdc31265e8e3df70ff7.table.json with policy now
2024-01-24 11:00:26,851 DEBUG   SenderThread:2841164 [sender.py:send():382] send: history
2024-01-24 11:00:26,851 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: summary_record
2024-01-24 11:00:26,851 INFO    SenderThread:2841164 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-24 11:00:27,282 INFO    Thread-30 :2841164 [dir_watcher.py:_on_file_created():271] file/dir created: /home/wang-jian-an/project-and-jobs/CustomizedAutoML/wandb/run-20240124_110024-nbombihl/files/wandb-summary.json
2024-01-24 11:00:27,390 INFO    wandb-upload_1:2841164 [upload_job.py:push():131] Uploaded file /tmp/tmpz_0vjfl2wandb/197rc88s-media/table/class_proportions_0_8cdc31265e8e3df70ff7.table.json
2024-01-24 11:00:27,647 INFO    wandb-upload_0:2841164 [upload_job.py:push():89] Uploaded file /home/wang-jian-an/.local/share/wandb/artifacts/staging/tmp6ey_l1bd
2024-01-24 11:00:29,852 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:00:34,853 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:00:39,854 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:00:40,772 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:00:40,772 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:00:40,815 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:00:44,996 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:00:49,996 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:00:55,000 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:00:55,290 INFO    Thread-30 :2841164 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/wang-jian-an/project-and-jobs/CustomizedAutoML/wandb/run-20240124_110024-nbombihl/files/config.yaml
2024-01-24 11:00:55,775 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:00:55,775 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:00:55,775 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:01:00,980 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:05,981 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:10,775 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:01:10,775 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:01:10,775 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:01:11,038 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:16,039 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:21,039 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:25,718 DEBUG   SystemMonitor:2841164 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-24 11:01:25,719 DEBUG   SenderThread:2841164 [sender.py:send():382] send: stats
2024-01-24 11:01:25,779 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:01:25,780 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:01:25,815 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:01:26,051 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:31,052 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:36,052 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:40,775 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:01:40,776 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:01:40,776 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:01:42,044 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:47,045 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:52,045 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:01:55,719 DEBUG   SenderThread:2841164 [sender.py:send():382] send: stats
2024-01-24 11:01:55,776 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:01:55,776 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:01:55,776 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:01:57,541 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:02,542 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:07,543 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:10,776 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:02:10,776 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:02:10,776 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:02:13,029 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:18,030 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:23,030 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:25,719 DEBUG   SenderThread:2841164 [sender.py:send():382] send: stats
2024-01-24 11:02:25,775 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:02:25,776 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:02:25,778 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:02:28,065 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:33,066 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:38,066 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:40,776 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:02:40,776 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:02:40,778 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:02:44,054 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:49,055 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:54,056 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:02:55,720 DEBUG   SenderThread:2841164 [sender.py:send():382] send: stats
2024-01-24 11:02:55,776 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:02:55,776 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:02:55,778 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:02:59,364 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:04,365 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:09,366 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:10,776 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:03:10,777 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:03:10,779 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:03:14,987 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:19,988 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:24,988 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:25,721 DEBUG   SenderThread:2841164 [sender.py:send():382] send: stats
2024-01-24 11:03:25,777 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:03:25,777 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:03:25,779 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:03:30,964 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:35,964 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:40,780 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:03:40,781 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:03:40,785 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:03:41,041 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:46,041 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:51,042 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:03:55,721 DEBUG   SenderThread:2841164 [sender.py:send():382] send: stats
2024-01-24 11:03:55,777 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:03:55,777 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:03:55,819 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:03:56,493 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:01,494 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:06,495 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:10,911 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:04:10,911 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:04:10,951 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:04:12,101 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:17,102 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:22,103 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:25,722 DEBUG   SenderThread:2841164 [sender.py:send():382] send: stats
2024-01-24 11:04:25,884 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:04:25,915 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:04:25,915 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:04:27,128 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:32,129 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:37,130 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:40,879 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:04:40,905 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:04:40,905 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:04:42,178 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:47,179 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:52,180 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:04:55,722 DEBUG   SenderThread:2841164 [sender.py:send():382] send: stats
2024-01-24 11:04:55,879 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:04:55,905 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:04:55,906 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:04:58,137 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:03,138 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:08,138 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:10,885 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:05:10,911 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:05:10,911 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:05:13,151 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:18,152 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:23,152 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:25,722 DEBUG   SenderThread:2841164 [sender.py:send():382] send: stats
2024-01-24 11:05:25,885 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:05:25,911 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:05:25,911 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:05:28,196 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:33,197 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:38,198 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:40,885 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:05:40,912 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:05:40,912 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:05:44,168 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:49,170 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:54,171 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:05:55,723 DEBUG   SenderThread:2841164 [sender.py:send():382] send: stats
2024-01-24 11:05:55,885 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:05:55,911 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:05:55,911 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:06:00,124 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:06:05,125 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:06:10,126 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:06:10,885 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-24 11:06:10,911 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: stop_status
2024-01-24 11:06:10,911 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: stop_status
2024-01-24 11:06:16,116 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:06:21,117 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: status_report
2024-01-24 11:06:21,163 DEBUG   SenderThread:2841164 [sender.py:send():382] send: config
2024-01-24 11:06:21,490 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-24 11:06:21,490 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: log_artifact
2024-01-24 11:06:21,502 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: partial_history
2024-01-24 11:06:21,790 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-24 11:06:21,799 DEBUG   HandlerThread:2841164 [handler.py:handle_request():146] handle_request: partial_history
2024-01-24 11:06:21,964 INFO    SenderThread:2841164 [sender.py:send_request_log_artifact():1470] logged artifact run-nbombihl-learning_curve - {'id': 'QXJ0aWZhY3Q6NzAxMTAyMzE0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMzIwNDQ0MA==', 'latestArtifact': None}}
2024-01-24 11:06:21,964 DEBUG   SenderThread:2841164 [sender.py:send():382] send: files
2024-01-24 11:06:21,964 INFO    SenderThread:2841164 [sender.py:_save_file():1403] saving file media/table/learning_curve_1_229fb4f2429b94483941.table.json with policy now
2024-01-24 11:06:21,967 DEBUG   SenderThread:2841164 [sender.py:send():382] send: history
2024-01-24 11:06:21,967 DEBUG   SenderThread:2841164 [sender.py:send_request():409] send_request: summary_record
2024-01-24 11:06:21,967 INFO    SenderThread:2841164 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-24 11:06:21,967 DEBUG   SenderThread:2841164 [sender.py:send():382] send: telemetry
2024-01-24 11:06:21,968 DEBUG   SenderThread:2841164 [sender.py:send():382] send: config
